vehicleId,tripId,timeUnix,outdoorTemperature,temperatureRotorFront,temperatureRotorBack,velocity
15523780-3747005,15523780-3747005-1,1630506548000,23.5,51.0,93.0,101.77
15523780-3747005,15523780-3747005-1,1630506549000,23.5,51.0,93.0,100.62
15523780-3747005,15523780-3747005-1,1630506550000,23.5,51.0,93.0,99.48
15523780-3747005,15523780-3747005-1,1630506551000,23.5,51.0,93.0,98.33
15523780-3747005,15523780-3747005-1,1630506552000,23.5,51.0,93.0,97.26
15523780-3747005,15523780-3747005-1,1630506553000,23.5,51.0,93.0,96.34
15523780-3747005,15523780-3747005-1,1630506554000,23.5,51.0,93.0,95.66
15523780-3747005,15523780-3747005-1,1630506555000,23.5,51.0,93.0,95.47
15523780-3747005,15523780-3747005-1,1630506556000,23.5,51.0,93.0,95.53
15523780-3747005,15523780-3747005-1,1630506557000,23.5,51.0,93.0,94.93
15523780-3747005,15523780-3747005-1,1630506558000,23.5,51.0,93.0,94.9
15523780-3747005,15523780-3747005-1,1630506559000,23.5,51.0,93.0,95.59
15523780-3747005,15523780-3747005-1,1630506560000,23.5,51.0,93.0,96.3
15523780-3747005,15523780-3747005-1,1630506561000,23.5,51.0,93.0,96.42
15523780-3747005,15523780-3747005-1,1630506562000,23.5,51.0,93.0,96.46
15523780-3747005,15523780-3747005-1,1630506563000,23.5,51.0,93.0,96.22
15523780-3747005,15523780-3747005-1,1630506564000,23.5,51.0,93.0,95.82
15523780-3747005,15523780-3747005-1,1630506565000,23.5,51.0,93.0,96.2
15523780-3747005,15523780-3747005-1,1630506566000,23.5,51.0,93.0,96.93
15523780-3747005,15523780-3747005-1,1630506567000,23.5,51.0,93.0,97.42
15523780-3747005,15523780-3747005-1,1630506568000,23.5,51.0,93.0,97.61
15523780-3747005,15523780-3747005-1,1630506569000,23.5,51.0,93.0,98.13
15523780-3747005,15523780-3747005-1,1630506570000,23.5,51.0,93.0,98.02
15523780-3747005,15523780-3747005-1,1630506571000,23.5,51.0,93.0,97.19
15523780-3747005,15523780-3747005-1,1630506572000,23.5,51.0,93.0,96.93
15523780-3747005,15523780-3747005-1,1630506573000,23.5,51.0,93.0,98.01
15523780-3747005,15523780-3747005-1,1630506574000,23.5,51.0,94.0,100.42
15523780-3747005,15523780-3747005-1,1630506575000,23.5,51.0,93.0,101.07
15523780-3747005,15523780-3747005-1,1630506576000,23.5,51.0,93.0,99.93
15523780-3747005,15523780-3747005-1,1630506577000,23.5,51.0,93.0,98.87
15523780-3747005,15523780-3747005-1,1630506578000,23.5,51.0,93.0,99.37
15523780-3747005,15523780-3747005-1,1630506579000,23.5,51.0,93.0,99.32
15523780-3747005,15523780-3747005-1,1630506580000,23.5,51.0,93.0,99.28
15523780-3747005,15523780-3747005-1,1630506581000,23.5,51.0,94.0,100.73
15523780-3747005,15523780-3747005-1,1630506582000,23.5,51.0,94.0,102.88
15523780-3747005,15523780-3747005-1,1630506583000,23.5,51.0,94.0,103.04
15523780-3747005,15523780-3747005-1,1630506584000,23.5,51.0,94.0,101.95
15523780-3747005,15523780-3747005-1,1630506585000,23.5,51.0,94.0,100.69
15523780-3747005,15523780-3747005-1,1630506586000,23.5,51.0,93.0,99.27
15523780-3747005,15523780-3747005-1,1630506587000,23.5,51.0,93.0,97.84
15523780-3747005,15523780-3747005-1,1630506588000,23.5,51.0,93.0,96.42
15523780-3747005,15523780-3747005-1,1630506589000,23.5,51.0,93.0,95.21
15523780-3747005,15523780-3747005-1,1630506590000,23.5,51.0,93.0,93.98
15523780-3747005,15523780-3747005-1,1630506591000,23.5,51.0,93.0,92.82
15523780-3747005,15523780-3747005-1,1630506592000,23.5,51.0,93.0,94.44
15523780-3747005,15523780-3747005-1,1630506593000,23.5,51.0,93.0,96.86
15523780-3747005,15523780-3747005-1,1630506594000,23.0,51.0,93.0,97.51
15523780-3747005,15523780-3747005-1,1630506595000,23.0,51.0,94.0,99.07
15523780-3747005,15523780-3747005-1,1630506596000,23.0,51.0,94.0,101.4
15523780-3747005,15523780-3747005-1,1630506597000,23.0,51.0,94.0,103.89
15523780-3747005,15523780-3747005-1,1630506598000,23.0,51.0,94.0,104.97
15523780-3747005,15523780-3747005-1,1630506599000,23.0,51.0,94.0,106.11
15523780-3747005,15523780-3747005-1,1630506600000,23.0,51.0,95.0,107.1
15523780-3747005,15523780-3747005-1,1630506601000,23.0,51.0,95.0,108.35
15523780-3747005,15523780-3747005-1,1630506602000,23.0,51.0,95.0,108.55
15523780-3747005,15523780-3747005-1,1630506603000,23.0,51.0,95.0,108.31
15523780-3747005,15523780-3747005-1,1630506604000,23.0,51.0,95.0,107.61
15523780-3747005,15523780-3747005-1,1630506605000,23.0,51.0,95.0,108.06
15523780-3747005,15523780-3747005-1,1630506606000,23.0,51.0,95.0,108.37
15523780-3747005,15523780-3747005-1,1630506607000,23.0,51.0,95.0,108.08
15523780-3747005,15523780-3747005-1,1630506608000,23.0,51.0,95.0,107.99
15523780-3747005,15523780-3747005-1,1630506609000,23.0,51.0,95.0,108.55
15523780-3747005,15523780-3747005-1,1630506610000,23.0,51.0,95.0,109.19
15523780-3747005,15523780-3747005-1,1630506611000,23.0,51.0,95.0,109.38
15523780-3747005,15523780-3747005-1,1630506612000,23.0,51.0,95.0,109.29
15523780-3747005,15523780-3747005-1,1630506613000,23.0,51.0,95.0,109.03
15523780-3747005,15523780-3747005-1,1630506614000,23.0,51.0,95.0,108.72
15523780-3747005,15523780-3747005-1,1630506615000,23.0,51.0,95.0,108.53
15523780-3747005,15523780-3747005-1,1630506616000,23.0,51.0,95.0,108.28
15523780-3747005,15523780-3747005-1,1630506617000,23.0,51.0,95.0,108.1
15523780-3747005,15523780-3747005-1,1630506618000,23.0,51.0,95.0,107.92
15523780-3747005,15523780-3747005-1,1630506619000,23.0,50.0,95.0,108.05
15523780-3747005,15523780-3747005-1,1630506620000,23.0,50.0,95.0,108.74
15523780-3747005,15523780-3747005-1,1630506621000,23.0,50.0,95.0,108.65
15523780-3747005,15523780-3747005-1,1630506622000,23.0,50.0,95.0,108.8
15523780-3747005,15523780-3747005-1,1630506623000,23.0,50.0,95.0,109.26
15523780-3747005,15523780-3747005-1,1630506624000,23.0,50.0,95.0,109.62
15523780-3747005,15523780-3747005-2,1630506805000,23.0,50.0,94.0,109.76
15523780-3747005,15523780-3747005-2,1630506806000,23.0,50.0,94.0,109.1
15523780-3747005,15523780-3747005-2,1630506807000,23.0,50.0,94.0,109.0
15523780-3747005,15523780-3747005-2,1630506808000,23.0,50.0,94.0,109.67
15523780-3747005,15523780-3747005-2,1630506809000,23.0,50.0,94.0,110.61
15523780-3747005,15523780-3747005-2,1630506810000,23.0,50.0,94.0,111.07
15523780-3747005,15523780-3747005-2,1630506811000,23.0,50.0,94.0,111.0
15523780-3747005,15523780-3747005-2,1630506812000,23.0,50.0,94.0,111.27
15523780-3747005,15523780-3747005-2,1630506813000,23.0,50.0,95.0,111.64
15523780-3747005,15523780-3747005-2,1630506814000,23.0,50.0,95.0,111.95
15523780-3747005,15523780-3747005-2,1630506815000,23.0,50.0,95.0,111.91
15523780-3747005,15523780-3747005-2,1630506816000,23.0,50.0,95.0,111.37
15523780-3747005,15523780-3747005-2,1630506817000,23.0,50.0,95.0,110.99
15523780-3747005,15523780-3747005-2,1630506818000,23.0,50.0,95.0,110.78
15523780-3747005,15523780-3747005-2,1630506819000,23.0,50.0,95.0,110.45
15523780-3747005,15523780-3747005-2,1630506820000,23.0,50.0,95.0,110.05
15523780-3747005,15523780-3747005-2,1630506821000,23.0,50.0,95.0,109.21
15523780-3747005,15523780-3747005-2,1630506822000,23.0,50.0,95.0,108.08
15523780-3747005,15523780-3747005-2,1630506823000,23.0,50.0,95.0,107.69
15523780-3747005,15523780-3747005-2,1630506824000,23.0,50.0,95.0,107.97
15523780-3747005,15523780-3747005-2,1630506825000,23.0,50.0,95.0,108.63
15523780-3747005,15523780-3747005-2,1630506826000,23.0,50.0,95.0,108.81
15523780-3747005,15523780-3747005-2,1630506827000,23.0,50.0,95.0,108.62
15523780-3747005,15523780-3747005-2,1630506828000,23.0,50.0,95.0,109.67
15523780-3747005,15523780-3747005-2,1630506829000,23.0,50.0,95.0,110.51
15523780-3747005,15523780-3747005-2,1630506830000,23.0,50.0,95.0,110.87
15523780-3747005,15523780-3747005-2,1630506831000,23.0,50.0,95.0,110.69
15523780-3747005,15523780-3747005-2,1630506832000,23.0,50.0,95.0,110.25
15523780-3747005,15523780-3747005-2,1630506833000,23.0,50.0,95.0,110.47
15523780-3747005,15523780-3747005-2,1630506834000,24.0,50.0,96.0,110.28
15523780-3747005,15523780-3747005-2,1630506835000,24.0,50.0,96.0,110.47
15523780-3747005,15523780-3747005-2,1630506836000,24.0,50.0,96.0,111.49
15523780-3747005,15523780-3747005-2,1630506837000,24.0,50.0,96.0,113.05
15523780-3747005,15523780-3747005-2,1630506838000,24.0,50.0,96.0,113.31
15523780-3747005,15523780-3747005-2,1630506839000,24.0,50.0,96.0,113.31
15523780-3747005,15523780-3747005-2,1630506840000,24.0,50.0,96.0,113.06
15523780-3747005,15523780-3747005-2,1630506841000,24.0,50.0,96.0,112.28
15523780-3747005,15523780-3747005-2,1630506842000,24.0,50.0,96.0,111.38
15523780-3747005,15523780-3747005-2,1630506843000,24.0,50.0,96.0,110.45
15523780-3747005,15523780-3747005-2,1630506844000,24.0,50.0,96.0,109.99
15523780-3747005,15523780-3747005-2,1630506845000,24.0,50.0,96.0,110.41
15523780-3747005,15523780-3747005-2,1630506846000,24.0,50.0,96.0,111.57
15523780-3747005,15523780-3747005-2,1630506847000,24.0,50.0,96.0,111.94
15523780-3747005,15523780-3747005-2,1630506848000,24.0,50.0,96.0,112.1
15523780-3747005,15523780-3747005-2,1630506849000,24.0,50.0,96.0,111.91
15523780-3747005,15523780-3747005-2,1630506850000,24.0,50.0,96.0,111.95
15523780-3747005,15523780-3747005-2,1630506851000,24.0,50.0,97.0,112.54
15523780-3747005,15523780-3747005-2,1630506852000,24.0,50.0,97.0,112.99
15523780-3747005,15523780-3747005-2,1630506853000,24.0,50.0,97.0,113.4
15523780-3747005,15523780-3747005-2,1630506854000,24.0,50.0,97.0,113.94
15523780-3747005,15523780-3747005-2,1630506855000,24.0,50.0,97.0,114.36
15523780-3747005,15523780-3747005-2,1630506856000,24.0,50.0,97.0,114.81
15523780-3747005,15523780-3747005-2,1630506857000,24.0,50.0,97.0,114.11
15523780-3747005,15523780-3747005-2,1630506858000,24.0,50.0,97.0,113.08
15523780-3747005,15523780-3747005-2,1630506859000,24.0,50.0,97.0,112.19
15523780-3747005,15523780-3747005-2,1630506860000,24.0,50.0,97.0,111.82
15523780-3747005,15523780-3747005-2,1630506861000,24.0,50.0,97.0,112.18
15523780-3747005,15523780-3747005-2,1630506862000,24.0,50.0,97.0,111.97
15523780-3747005,15523780-3747005-2,1630506863000,24.0,50.0,97.0,111.87
15523780-3747005,15523780-3747005-2,1630506864000,24.0,50.0,97.0,111.83
15523780-3747005,15523780-3747005-2,1630506865000,24.0,50.0,97.0,111.97
15523780-3747005,15523780-3747005-2,1630506866000,24.0,50.0,97.0,112.4
15523780-3747005,15523780-3747005-2,1630506867000,24.0,50.0,97.0,112.68
15523780-3747005,15523780-3747005-2,1630506868000,24.0,50.0,97.0,112.4
15523780-3747005,15523780-3747005-2,1630506869000,24.0,50.0,97.0,112.08
15523780-3747005,15523780-3747005-2,1630506870000,24.0,50.0,97.0,111.44
15523780-3747005,15523780-3747005-2,1630506871000,24.0,50.0,97.0,110.34
15523780-3747005,15523780-3747005-2,1630506872000,24.0,50.0,97.0,109.65
15523780-3747005,15523780-3747005-2,1630506873000,24.0,50.0,97.0,109.31
15523780-3747005,15523780-3747005-2,1630506874000,24.0,50.0,97.0,109.31
15523780-3747005,15523780-3747005-2,1630506875000,24.0,50.0,97.0,110.15
15523780-3747005,15523780-3747005-2,1630506876000,24.0,50.0,97.0,111.2
15523780-3747005,15523780-3747005-2,1630506877000,24.0,50.0,97.0,112.29
15523780-3747005,15523780-3747005-2,1630506878000,24.0,50.0,97.0,112.6
15523780-3747005,15523780-3747005-2,1630506879000,24.0,50.0,97.0,112.87
15523780-3747005,15523780-3747005-2,1630506880000,24.0,50.0,97.0,113.28
15523780-3747005,15523780-3747005-2,1630506881000,24.0,50.0,97.0,114.0
15523780-3747005,15523780-3747005-2,1630506882000,24.0,50.0,97.0,114.21
15523780-3747005,15523780-3747005-2,1630506883000,24.0,50.0,97.0,114.24
15523780-3747005,15523780-3747005-2,1630506884000,24.0,50.0,97.0,114.13
15523780-3747005,15523780-3747005-2,1630506885000,24.0,50.0,97.0,113.25
15523780-3747005,15523780-3747005-2,1630506886000,24.0,50.0,97.0,112.39
15523780-3747005,15523780-3747005-2,1630506887000,24.0,50.0,97.0,111.99
15523780-3747005,15523780-3747005-2,1630506888000,24.0,50.0,97.0,112.09
15523780-3747005,15523780-3747005-2,1630506889000,24.0,50.0,97.0,112.55
15523780-3747005,15523780-3747005-2,1630506890000,24.0,50.0,97.0,112.74
15523780-3747005,15523780-3747005-2,1630506891000,24.0,50.0,97.0,113.02
15523780-3747005,15523780-3747005-2,1630506892000,24.0,50.0,97.0,113.45
15523780-3747005,15523780-3747005-2,1630506893000,24.0,50.0,97.0,113.53
15523780-3747005,15523780-3747005-2,1630506894000,24.0,50.0,97.0,113.16
15523780-3747005,15523780-3747005-2,1630506895000,24.0,50.0,97.0,112.42
15523780-3747005,15523780-3747005-2,1630506896000,24.0,50.0,97.0,111.78
15523780-3747005,15523780-3747005-2,1630506897000,24.0,50.0,97.0,111.43
15523780-3747005,15523780-3747005-2,1630506898000,24.0,50.0,97.0,110.89
15523780-3747005,15523780-3747005-2,1630506899000,24.0,50.0,97.0,110.73
15523780-3747005,15523780-3747005-2,1630506900000,24.0,50.0,97.0,110.4
15523780-3747005,15523780-3747005-2,1630506901000,24.0,50.0,97.0,109.97
15523780-3747005,15523780-3747005-2,1630506902000,24.0,50.0,97.0,109.74
15523780-3747005,15523780-3747005-2,1630506903000,24.0,50.0,97.0,109.68
15523780-3747005,15523780-3747005-2,1630506904000,24.0,50.0,97.0,109.07
15523780-3747005,15523780-3747005-2,1630506905000,24.0,50.0,97.0,108.87
15523780-3747005,15523780-3747005-2,1630506906000,24.0,50.0,97.0,109.17
15523780-3747005,15523780-3747005-2,1630506907000,24.0,50.0,97.0,110.11
15523780-3747005,15523780-3747005-2,1630506908000,24.0,50.0,97.0,110.78
15523780-3747005,15523780-3747005-2,1630506909000,24.0,50.0,97.0,111.35
15523780-3747005,15523780-3747005-2,1630506910000,24.0,50.0,97.0,111.26
15523780-3747005,15523780-3747005-2,1630506911000,24.0,50.0,97.0,111.49
15523780-3747005,15523780-3747005-2,1630506912000,24.0,50.0,97.0,111.52
15523780-3747005,15523780-3747005-2,1630506913000,24.0,50.0,96.0,110.98
15523780-3747005,15523780-3747005-2,1630506914000,24.0,50.0,96.0,110.25
15523780-3747005,15523780-3747005-2,1630506915000,24.0,50.0,96.0,109.72
15523780-3747005,15523780-3747005-2,1630506916000,24.0,50.0,96.0,108.94
15523780-3747005,15523780-3747005-2,1630506917000,24.0,50.0,96.0,108.17
15523780-3747005,15523780-3747005-2,1630506918000,24.0,50.0,96.0,107.82
15523780-3747005,15523780-3747005-2,1630506919000,24.0,50.0,96.0,107.11
15523780-3747005,15523780-3747005-2,1630506920000,24.0,50.0,96.0,106.27
15523780-3747005,15523780-3747005-2,1630506921000,24.0,50.0,96.0,105.37
15523780-3747005,15523780-3747005-2,1630506922000,24.0,50.0,96.0,103.54
15523780-3747005,15523780-3747005-2,1630506923000,24.0,50.0,96.0,100.98
15523780-3747005,15523780-3747005-2,1630506924000,24.0,50.0,96.0,98.34
15523780-3747005,15523780-3747005-2,1630506925000,24.0,50.0,96.0,95.95
15523780-3747005,15523780-3747005-2,1630506926000,24.0,50.0,96.0,95.73
15523780-3747005,15523780-3747005-2,1630506927000,24.0,50.0,96.0,98.37
15523780-3747005,15523780-3747005-2,1630506928000,24.0,50.0,96.0,101.78
15523780-3747005,15523780-3747005-2,1630506929000,24.0,50.0,97.0,103.58
15523780-3747005,15523780-3747005-2,1630506930000,24.0,50.0,97.0,104.82
15523780-3747005,15523780-3747005-2,1630506931000,24.0,50.0,97.0,105.94
15523780-3747005,15523780-3747005-2,1630506932000,24.0,50.0,97.0,107.17
15523780-3747005,15523780-3747005-2,1630506933000,24.0,50.0,97.0,108.9
15523780-3747005,15523780-3747005-2,1630506934000,24.0,50.0,97.0,110.31
15523780-3747005,15523780-3747005-2,1630506935000,24.0,50.0,97.0,111.14
15523780-3747005,15523780-3747005-2,1630506936000,24.0,50.0,97.0,111.75
15523780-3747005,15523780-3747005-2,1630506937000,24.0,50.0,97.0,112.25
15523780-3747005,15523780-3747005-2,1630506938000,24.0,50.0,97.0,111.72
15523780-3747005,15523780-3747005-2,1630506939000,24.0,50.0,97.0,111.61
15523780-3747005,15523780-3747005-2,1630506940000,24.0,50.0,97.0,111.05
15523780-3747005,15523780-3747005-2,1630506941000,24.0,50.0,97.0,110.06
15523780-3747005,15523780-3747005-2,1630506942000,24.0,50.0,96.0,109.0
15523780-3747005,15523780-3747005-2,1630506943000,24.0,50.0,96.0,108.38
15523780-3747005,15523780-3747005-2,1630506944000,24.0,50.0,96.0,108.55
15523780-3747005,15523780-3747005-2,1630506945000,24.0,50.0,96.0,108.34
15523780-3747005,15523780-3747005-2,1630506946000,24.0,50.0,96.0,107.76
15523780-3747005,15523780-3747005-2,1630506947000,24.0,50.0,96.0,107.36
15523780-3747005,15523780-3747005-2,1630506948000,24.0,50.0,96.0,106.65
15523780-3747005,15523780-3747005-2,1630506949000,24.0,50.0,96.0,105.96
15523780-3747005,15523780-3747005-2,1630506950000,24.0,50.0,96.0,105.62
15523780-3747005,15523780-3747005-2,1630506951000,24.0,50.0,96.0,106.3
15523780-3747005,15523780-3747005-2,1630506952000,24.0,50.0,96.0,107.09
15523780-3747005,15523780-3747005-2,1630506953000,24.0,50.0,96.0,107.43
15523780-3747005,15523780-3747005-2,1630506954000,24.5,50.0,97.0,107.69
15523780-3747005,15523780-3747005-2,1630506955000,24.5,50.0,97.0,107.72
15523780-3747005,15523780-3747005-2,1630506956000,24.5,50.0,97.0,107.81
15523780-3747005,15523780-3747005-2,1630506957000,24.5,50.0,97.0,107.98
15523780-3747005,15523780-3747005-2,1630506958000,24.5,50.0,97.0,108.3
15523780-3747005,15523780-3747005-2,1630506959000,24.5,50.0,97.0,108.95
15523780-3747005,15523780-3747005-2,1630506960000,24.5,50.0,97.0,109.49
15523780-3747005,15523780-3747005-2,1630506961000,24.5,50.0,97.0,110.16
15523780-3747005,15523780-3747005-2,1630506962000,24.5,50.0,97.0,110.58
15523780-3747005,15523780-3747005-2,1630506963000,24.5,50.0,97.0,110.7
15523780-3747005,15523780-3747005-2,1630506964000,24.5,50.0,97.0,110.86
15523780-3747005,15523780-3747005-2,1630506965000,24.5,50.0,97.0,110.97
15523780-3747005,15523780-3747005-2,1630506966000,24.5,50.0,97.0,110.72
15523780-3747005,15523780-3747005-2,1630506967000,24.5,50.0,97.0,110.42
15523780-3747005,15523780-3747005-2,1630506968000,24.5,50.0,97.0,109.85
15523780-3747005,15523780-3747005-2,1630506969000,24.5,50.0,97.0,109.14
15523780-3747005,15523780-3747005-2,1630506970000,24.5,50.0,97.0,108.99
15523780-3747005,15523780-3747005-2,1630506971000,24.5,50.0,97.0,109.07
15523780-3747005,15523780-3747005-2,1630506972000,24.5,50.0,97.0,108.87
15523780-3747005,15523780-3747005-2,1630506973000,24.5,50.0,96.0,108.17
15523780-3747005,15523780-3747005-2,1630506974000,24.5,50.0,96.0,107.19
15523780-3747005,15523780-3747005-2,1630506975000,24.5,50.0,96.0,106.27
15523780-3747005,15523780-3747005-2,1630506976000,24.5,50.0,96.0,106.08
15523780-3747005,15523780-3747005-2,1630506977000,24.5,50.0,96.0,106.45
15523780-3747005,15523780-3747005-2,1630506978000,24.5,50.0,96.0,107.16
15523780-3747005,15523780-3747005-2,1630506979000,24.5,50.0,96.0,108.48
15523780-3747005,15523780-3747005-2,1630506980000,24.5,50.0,97.0,109.9
15523780-3747005,15523780-3747005-2,1630506981000,24.5,50.0,97.0,110.39
15523780-3747005,15523780-3747005-2,1630506982000,24.5,50.0,97.0,110.27
15523780-3747005,15523780-3747005-2,1630506983000,24.5,50.0,96.0,109.87
15523780-3747005,15523780-3747005-2,1630506984000,24.5,50.0,96.0,109.87
15523780-3747005,15523780-3747005-2,1630506985000,24.5,50.0,96.0,109.82
15523780-3747005,15523780-3747005-2,1630506986000,24.5,50.0,96.0,109.88
15523780-3747005,15523780-3747005-2,1630506987000,24.5,50.0,96.0,109.9
15523780-3747005,15523780-3747005-2,1630506988000,24.5,50.0,96.0,109.62
15523780-3747005,15523780-3747005-2,1630506989000,24.5,50.0,96.0,109.26
15523780-3747005,15523780-3747005-2,1630506990000,24.5,50.0,96.0,108.95
15523780-3747005,15523780-3747005-2,1630506991000,24.5,50.0,96.0,108.96
15523780-3747005,15523780-3747005-2,1630506992000,24.5,50.0,96.0,109.12
15523780-3747005,15523780-3747005-2,1630506993000,24.5,50.0,96.0,109.47
15523780-3747005,15523780-3747005-2,1630506994000,24.5,50.0,96.0,109.94
15523780-3747005,15523780-3747005-2,1630506995000,24.5,50.0,96.0,110.53
15523780-3747005,15523780-3747005-2,1630506996000,24.5,50.0,96.0,111.08
15523780-3747005,15523780-3747005-2,1630506997000,24.5,50.0,96.0,111.79
15523780-3747005,15523780-3747005-2,1630506998000,24.5,50.0,96.0,111.98
15523780-3747005,15523780-3747005-2,1630506999000,24.5,50.0,96.0,112.57
15523780-3747005,15523780-3747005-2,1630507000000,24.5,50.0,96.0,112.91
15523780-3747005,15523780-3747005-2,1630507001000,24.5,50.0,96.0,112.65
15523780-3747005,15523780-3747005-2,1630507002000,24.5,50.0,96.0,112.68
15523780-3747005,15523780-3747005-2,1630507003000,24.5,50.0,96.0,112.61
15523780-3747005,15523780-3747005-2,1630507004000,24.5,50.0,96.0,112.73
15523780-3747005,15523780-3747005-2,1630507005000,24.5,50.0,96.0,112.63
15523780-3747005,15523780-3747005-2,1630507006000,24.5,50.0,96.0,112.33
